ユーザID,日付,カテゴリ,単価,数量,金額,支払区分,店舗場所,収支
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-21,Utilities,666.87,4,2667.48,Mobile Payment,鳥取県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-08,Entertainment,94.56,5,472.8,Other,大阪府,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-28,Entertainment,140.47,8,1123.76,Other,福井県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-27,Investment,1710.78,2,3421.56,Credit Card,滋賀県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-07,Investment,4070.32,1,4070.32,Cash,栃木県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-04,Entertainment,105.65,10,1056.5,Other,宮崎県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-17,Health & Fitness,297.37,5,1486.85,Cash,京都府,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-13,Travel,3747.85,3,11243.55,Cash,青森県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-09,Health & Fitness,1108.85,9,9979.65,Other,新潟県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-25,Health & Fitness,633.55,8,5068.4,Credit Card,神奈川県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-10,Food & Drink,315.62,3,946.86,Cash,奈良県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-18,Health & Fitness,685.02,7,4795.14,Other,青森県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-09-20,Rent,1760.04,2,3520.08,Other,山梨県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-22,Travel,846.66,7,5926.62,Mobile Payment,富山県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-11,Utilities,3737.57,8,29900.56,Other,青森県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-20,Food & Drink,437.84,6,2627.04,Cash,山形県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-07,Health & Fitness,664.95,8,5319.6,Other,広島県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-20,Investment,3073.7,3,9221.1,Other,大分県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-04-18,Health & Fitness,844.04,10,8440.4,Other,山梨県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-19,Utilities,2328.09,5,11640.45,Cash,高知県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-03,Shopping,1896.28,6,11377.68,Cash,福井県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-19,Rent,1902.52,1,1902.52,Other,三重県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-28,Shopping,1203.1,1,1203.1,Mobile Payment,岩手県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-22,Shopping,1865.95,10,18659.5,Mobile Payment,山梨県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-18,Rent,2275.68,7,15929.76,Other,福井県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-04,Health & Fitness,223.11,4,892.44,Credit Card,滋賀県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-18,Entertainment,19.5,5,97.5,Other,愛媛県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-19,Food & Drink,237.63,10,2376.3,Credit Card,その他,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-22,Travel,3278.32,2,6556.64,Other,福岡県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-14,Utilities,3259.94,5,16299.7,Mobile Payment,長野県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-09,Utilities,463.48,8,3707.84,Credit Card,和歌山県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-02,Rent,2197.85,9,19780.65,Cash,山口県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-09-02,Rent,1290.65,4,5162.6,Cash,鹿児島県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-30,Investment,8310.12,8,66480.96,Mobile Payment,秋田県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-29,Rent,2781.88,5,13909.4,Credit Card,山形県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-20,Shopping,744.56,10,7445.6,Mobile Payment,千葉県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-13,Investment,9556.24,3,28668.72,Credit Card,福島県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-30,Travel,2457.7,3,7373.1,Other,京都府,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-04-12,Health & Fitness,110.14,10,1101.4,Mobile Payment,石川県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-08,Health & Fitness,1197.77,5,5988.85,Credit Card,京都府,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-09-06,Utilities,3148.86,10,31488.6,Other,新潟県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-04,Travel,3326.53,5,16632.65,Cash,埼玉県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-24,Health & Fitness,1239.21,4,4956.84,Cash,福島県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-28,Food & Drink,296.38,4,1185.52,Cash,佐賀県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-29,Investment,2395.44,7,16768.08,Mobile Payment,長崎県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-23,Health & Fitness,1306.64,3,3919.92,Credit Card,京都府,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-04,Rent,1301.24,3,3903.72,Other,三重県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-12,Utilities,1820.1,8,14560.8,Cash,三重県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-12,Investment,9540.11,2,19080.22,Other,三重県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-12,Food & Drink,454.63,6,2727.78,Credit Card,京都府,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-14,Investment,3635.07,2,7270.14,Mobile Payment,富山県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-23,Shopping,1943.08,4,7772.32,Credit Card,石川県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-04-22,Health & Fitness,1479.16,7,10354.12,Cash,山梨県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-04-03,Investment,4435.29,6,26611.74,Mobile Payment,徳島県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-16,Travel,4499.3,8,35994.4,Cash,千葉県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-03,Entertainment,13.41,9,120.69,Other,福島県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-19,Investment,2458.29,8,19666.32,Mobile Payment,山梨県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-13,Investment,3553.4,10,35534.0,Credit Card,宮崎県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-24,Utilities,644.69,10,6446.9,Cash,秋田県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-11,Rent,1218.51,8,9748.08,Cash,茨城県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-21,Food & Drink,253.71,6,1522.26,Mobile Payment,オンライン,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-13,Health & Fitness,1449.23,9,13043.07,Other,岡山県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-28,Food & Drink,304.03,1,304.03,Mobile Payment,石川県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-11,Food & Drink,85.5,7,598.5,Credit Card,奈良県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-21,Utilities,2902.18,7,20315.26,Cash,栃木県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-18,Investment,4313.45,5,21567.25,Cash,福岡県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-09,Health & Fitness,1886.62,1,1886.62,Credit Card,香川県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-26,Shopping,882.79,8,7062.32,Credit Card,大分県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-09,Utilities,3536.72,7,24757.04,Other,沖縄県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-25,Travel,3262.97,2,6525.94,Mobile Payment,福島県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-29,Entertainment,130.75,3,392.25,Other,鳥取県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-29,Utilities,4628.8,9,41659.2,Mobile Payment,オンライン,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-29,Travel,4259.25,4,17037.0,Other,広島県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-01,Investment,8737.67,1,8737.67,Mobile Payment,和歌山県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-02,Investment,6337.26,8,50698.08,Other,長野県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-13,Utilities,1273.12,7,8911.84,Cash,山形県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-08,Food & Drink,406.97,4,1627.88,Credit Card,静岡県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-23,Health & Fitness,1420.15,10,14201.5,Other,長崎県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-02,Food & Drink,17.02,3,51.06,Cash,岩手県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-12,Health & Fitness,994.78,1,994.78,Cash,岡山県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-19,Rent,1338.14,9,12043.26,Other,和歌山県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-19,Investment,8494.99,1,8494.99,Mobile Payment,富山県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-28,Shopping,1720.08,9,15480.72,Cash,山口県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-12,Shopping,1323.51,6,7941.06,Other,大阪府,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-28,Utilities,4621.08,4,18484.32,Cash,栃木県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-19,Investment,5587.34,5,27936.7,Mobile Payment,オンライン,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-14,Health & Fitness,1692.29,8,13538.32,Other,鳥取県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-11,Utilities,4074.91,7,28524.37,Credit Card,福岡県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-31,Utilities,2306.18,7,16143.26,Credit Card,茨城県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-30,Travel,3641.97,9,32777.73,Other,山形県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-13,Travel,130.27,3,390.81,Cash,愛媛県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-11,Rent,2258.28,10,22582.8,Cash,富山県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-09-05,Health & Fitness,1719.79,8,13758.32,Mobile Payment,高知県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-28,Utilities,598.26,3,1794.78,Other,熊本県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-06,Shopping,395.61,1,395.61,Other,静岡県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-09-17,Rent,1799.27,3,5397.81,Other,長野県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-30,Shopping,1029.17,5,5145.85,Cash,広島県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-11,Food & Drink,368.35,1,368.35,Mobile Payment,北海道,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-31,Rent,2940.93,8,23527.44,Other,愛媛県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-22,Travel,992.06,5,4960.3,Mobile Payment,高知県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-21,Travel,1567.69,5,7838.45,Cash,宮崎県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-25,Investment,389.48,2,778.96,Other,岩手県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-07,Utilities,425.1,6,2550.6,Other,香川県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-11,Food & Drink,319.22,4,1276.88,Mobile Payment,長崎県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-09-21,Entertainment,38.23,8,305.84,Cash,福岡県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-01,Utilities,2484.35,4,9937.4,Mobile Payment,福井県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-01,Entertainment,382.71,5,1913.55,Credit Card,福岡県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-09-30,Shopping,1819.89,5,9099.45,Credit Card,富山県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-18,Rent,1817.53,4,7270.12,Credit Card,鹿児島県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-29,Travel,3628.25,4,14513.0,Mobile Payment,秋田県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-11,Health & Fitness,1996.07,3,5988.21,Other,栃木県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-22,Food & Drink,210.57,6,1263.42,Cash,岩手県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-04-11,Investment,6549.01,6,39294.06,Credit Card,栃木県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-09-22,Shopping,1779.73,6,10678.38,Other,福井県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-11-19,Investment,751.92,4,3007.68,Cash,山梨県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-04-18,Shopping,1133.49,2,2266.98,Mobile Payment,兵庫県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-12,Food & Drink,127.08,9,1143.72,Other,奈良県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-26,Travel,756.68,1,756.68,Cash,高知県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-04,Health & Fitness,883.12,10,8831.2,Credit Card,長野県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-21,Food & Drink,397.32,4,1589.28,Cash,沖縄県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-15,Investment,6886.12,4,27544.48,Mobile Payment,高知県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-08,Food & Drink,419.25,9,3773.25,Mobile Payment,その他,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-06-11,Health & Fitness,654.31,9,5888.79,Credit Card,神奈川県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-25,Rent,1572.39,3,4717.17,Other,大阪府,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-12,Entertainment,401.81,8,3214.48,Credit Card,広島県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-29,Rent,2755.82,2,5511.64,Cash,山口県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-30,Shopping,1471.13,1,1471.13,Mobile Payment,その他,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-27,Travel,4289.68,6,25738.08,Cash,茨城県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-17,Food & Drink,363.18,5,1815.9,Credit Card,兵庫県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-17,Investment,1672.42,8,13379.36,Cash,オンライン,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-15,Travel,252.65,2,505.3,Other,石川県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-04,Travel,1673.54,4,6694.16,Other,山梨県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-08-20,Investment,8451.25,7,59158.75,Credit Card,東京都,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-07-17,Health & Fitness,700.81,10,7008.1,Mobile Payment,長崎県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-04-06,Rent,1513.0,4,6052.0,Credit Card,愛知県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-01,Health & Fitness,393.19,7,2752.33,Cash,三重県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-20,Investment,5553.39,5,27766.95,Mobile Payment,山口県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-01-20,Shopping,1778.33,7,12448.31,Credit Card,千葉県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-12,Travel,4052.87,5,20264.35,Mobile Payment,広島県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-02,Rent,1400.28,6,8401.68,Cash,兵庫県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-12-09,Food & Drink,127.23,6,763.38,Cash,島根県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-05-23,Shopping,1181.42,1,1181.42,Other,愛媛県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-22,Investment,3724.21,4,14896.84,Other,鳥取県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-22,Rent,1157.28,3,3471.84,Credit Card,山口県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-10-06,Health & Fitness,1967.8,10,19678.0,Credit Card,愛知県,Expense
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-04,Investment,3364.44,1,3364.44,Other,愛知県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-03-06,Rent,1060.64,8,8485.12,Credit Card,岩手県,Income
3bea64a0-9389-416d-819f-5a40f9c19fe2,2024-02-23,Travel,2632.23,10,26322.3,Cash,佐賀県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-08,Shopping,1020.01,5,5100.05,Cash,広島県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-24,Utilities,55.23,4,220.92,Cash,山形県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-09-12,Utilities,4267.98,1,4267.98,Other,佐賀県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-05-20,Rent,1852.82,10,18528.2,Cash,奈良県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-02-18,Health & Fitness,1426.47,3,4279.41,Mobile Payment,大分県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-18,Entertainment,437.59,2,875.18,Cash,福島県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-12-25,Travel,1605.87,4,6423.48,Cash,秋田県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-07-28,Health & Fitness,1108.7,8,8869.6,Other,三重県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-02-17,Utilities,3737.63,1,3737.63,Cash,栃木県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-01-08,Shopping,1529.22,1,1529.22,Mobile Payment,山梨県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-07-20,Shopping,140.94,10,1409.4,Credit Card,三重県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-06-23,Health & Fitness,941.28,5,4706.4,Mobile Payment,福島県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-07-29,Shopping,386.13,9,3475.17,Mobile Payment,三重県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-02-01,Investment,9115.58,10,91155.8,Mobile Payment,兵庫県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-03-23,Rent,1579.58,5,7897.9,Other,岩手県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-12-10,Investment,3551.53,6,21309.18,Cash,大分県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-09-20,Rent,2574.19,7,18019.33,Cash,山梨県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-07-05,Shopping,1613.85,2,3227.7,Credit Card,長崎県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-02-20,Rent,2720.97,3,8162.91,Mobile Payment,岐阜県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-07-27,Utilities,4592.1,3,13776.3,Other,福岡県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-03,Entertainment,165.0,1,165.0,Credit Card,岩手県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-17,Food & Drink,480.14,6,2880.84,Cash,福岡県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-01-17,Travel,1472.99,6,8837.94,Cash,愛媛県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-05-03,Entertainment,105.42,2,210.84,Mobile Payment,島根県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-07,Travel,2518.89,3,7556.67,Other,愛媛県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-02-12,Investment,3382.05,2,6764.1,Cash,福井県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-01-10,Entertainment,117.51,2,235.02,Credit Card,北海道,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-06-16,Rent,1278.1,7,8946.7,Mobile Payment,群馬県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-11,Rent,1167.76,1,1167.76,Mobile Payment,鹿児島県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-01-14,Travel,3809.19,10,38091.9,Other,高知県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-05-29,Health & Fitness,294.03,1,294.03,Other,大阪府,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-06-11,Health & Fitness,26.47,6,158.82,Other,徳島県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-09-08,Food & Drink,95.34,1,95.34,Cash,鳥取県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-30,Utilities,445.37,9,4008.33,Cash,岩手県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-06-07,Travel,2319.95,2,4639.9,Cash,秋田県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-28,Travel,847.74,9,7629.66,Credit Card,山梨県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-10-08,Food & Drink,491.9,3,1475.7,Credit Card,徳島県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-13,Investment,1560.66,8,12485.28,Other,岩手県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-10-17,Investment,4422.43,5,22112.15,Other,新潟県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-09-07,Shopping,751.42,5,3757.1,Credit Card,奈良県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-21,Shopping,520.0,9,4680.0,Credit Card,岡山県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-09-27,Health & Fitness,1784.68,6,10708.08,Mobile Payment,秋田県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-07-22,Entertainment,275.71,10,2757.1,Cash,神奈川県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-05-12,Shopping,331.48,10,3314.8,Cash,大分県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-30,Travel,3121.09,5,15605.45,Mobile Payment,熊本県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-10-27,Travel,3079.75,1,3079.75,Other,佐賀県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-09-29,Food & Drink,30.68,2,61.36,Mobile Payment,宮城県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-05,Health & Fitness,215.76,6,1294.56,Cash,奈良県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-05-15,Investment,4349.06,2,8698.12,Mobile Payment,青森県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-03-03,Travel,1156.07,7,8092.49,Other,山口県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-01-29,Rent,1699.16,3,5097.48,Other,愛媛県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-05-26,Health & Fitness,663.32,9,5969.88,Credit Card,オンライン,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-07-26,Utilities,4461.54,9,40153.86,Credit Card,岡山県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-06-13,Utilities,2067.24,4,8268.96,Mobile Payment,青森県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-16,Entertainment,265.64,8,2125.12,Credit Card,山形県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-10-19,Food & Drink,92.09,7,644.63,Mobile Payment,長崎県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-01-31,Shopping,882.32,2,1764.64,Cash,北海道,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-02-08,Utilities,1554.71,5,7773.55,Other,熊本県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-31,Health & Fitness,1072.58,10,10725.8,Other,愛知県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-26,Utilities,1494.29,4,5977.16,Other,岩手県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-23,Utilities,607.54,8,4860.32,Mobile Payment,香川県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-03-31,Entertainment,158.12,6,948.72,Other,熊本県,Expense
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-06-27,Health & Fitness,688.96,6,4133.76,Credit Card,愛媛県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-08-14,Food & Drink,181.2,5,906.0,Cash,熊本県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-25,Shopping,451.3,7,3159.1,Cash,岐阜県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-03-26,Health & Fitness,1225.59,7,8579.13,Cash,鹿児島県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-11-23,Utilities,2574.49,5,12872.45,Cash,沖縄県,Income
0a8d4e2d-3bbb-4824-9664-5514a89f879f,2024-06-22,Rent,1274.35,8,10194.8,Other,オンライン,Income
